time	V(n024)
7.727968892062842e-06	5.051844e+00
7.808768892059170e-06	5.049716e+00
7.889568892055498e-06	5.047575e+00
7.970368892051827e-06	5.045423e+00
8.051168892048155e-06	5.043264e+00
8.131968892044483e-06	5.041103e+00
8.212768892040812e-06	5.038946e+00
8.293568892037140e-06	5.036797e+00
8.374368892033468e-06	5.034663e+00
8.455168892029796e-06	5.032550e+00
8.535968892026125e-06	5.030464e+00
8.616768892022453e-06	5.028412e+00
8.697568892018781e-06	5.026401e+00
8.778368892015109e-06	5.024435e+00
8.859168892011438e-06	5.022522e+00
8.939968892007766e-06	5.020668e+00
9.020768892004094e-06	5.018878e+00
9.101568892000422e-06	5.017155e+00
9.182368891996751e-06	5.015505e+00
9.263168891993079e-06	5.013931e+00
9.343968891989407e-06	5.012436e+00
9.424768891985735e-06	5.011022e+00
9.505568891982064e-06	5.009689e+00
9.586368891978392e-06	5.008439e+00
9.667168891974720e-06	5.007272e+00
9.747968891971048e-06	5.006187e+00
9.828768891967377e-06	5.005184e+00
9.909568891963705e-06	5.004261e+00
9.990368891960033e-06	5.003417e+00
1.007116889195636e-05	5.002648e+00
1.015196889195269e-05	5.001954e+00
1.023276889194902e-05	5.001330e+00
1.031356889194535e-05	5.000776e+00
1.039436889194167e-05	5.000287e+00
1.047516889193800e-05	4.999860e+00
1.055596889193433e-05	4.999494e+00
1.063676889193066e-05	4.999183e+00
1.071756889192699e-05	4.998926e+00
1.079836889192332e-05	4.998719e+00
1.087916889191964e-05	4.998560e+00
1.095996889191597e-05	4.998445e+00
1.104076889191230e-05	4.998371e+00
1.112156889190863e-05	4.998337e+00
1.120236889190496e-05	4.998338e+00
1.128316889190129e-05	4.998372e+00
1.136396889189761e-05	4.998436e+00
1.144476889189394e-05	4.998529e+00
1.152556889189027e-05	4.998648e+00
1.160636889188660e-05	4.998790e+00
1.168716889188293e-05	4.998953e+00
1.176796889187925e-05	4.999135e+00
1.184876889187558e-05	4.999335e+00
1.192956889187191e-05	4.999551e+00
1.201036889186824e-05	4.999780e+00
1.209116889186457e-05	5.000020e+00
1.217196889186090e-05	5.000271e+00
1.225276889185722e-05	5.000530e+00
1.233356889185355e-05	5.000797e+00
1.241436889184988e-05	5.001070e+00
1.249516889184621e-05	5.001348e+00
1.257596889184254e-05	5.001630e+00
1.265676889183887e-05	5.001913e+00
1.273756889183519e-05	5.002198e+00
1.281836889183152e-05	5.002484e+00
1.289916889182785e-05	5.002769e+00
1.297996889182418e-05	5.003053e+00
1.306076889182051e-05	5.003335e+00
1.314156889181683e-05	5.003614e+00
1.322236889181316e-05	5.003890e+00
1.330316889180949e-05	5.004162e+00
1.338396889180582e-05	5.004429e+00
1.346476889180215e-05	5.004691e+00
1.354556889179848e-05	5.004948e+00
1.362636889179480e-05	5.005199e+00
1.370716889179113e-05	5.005444e+00
1.378796889178746e-05	5.005682e+00
1.386876889178379e-05	5.005914e+00
1.394956889178012e-05	5.006138e+00
1.403036889177645e-05	5.006355e+00
1.411116889177277e-05	5.006565e+00
1.419196889176910e-05	5.006768e+00
1.427276889176543e-05	5.006963e+00
1.435356889176176e-05	5.007150e+00
1.443436889175809e-05	5.007329e+00
1.451516889175442e-05	5.007501e+00
1.459596889175074e-05	5.007665e+00
1.467676889174707e-05	5.007822e+00
1.475756889174340e-05	5.007970e+00
1.483836889173973e-05	5.008111e+00
1.491916889173606e-05	5.008245e+00
1.499996889173238e-05	5.008372e+00
1.508076889172871e-05	5.008491e+00
1.516156889172504e-05	5.008603e+00
1.524236889172137e-05	5.008708e+00
1.532316889171770e-05	5.008807e+00
1.540396889171403e-05	5.008899e+00
1.548476889171035e-05	5.008985e+00
1.556556889170668e-05	5.009064e+00
1.564636889170301e-05	5.009138e+00
1.572716889169934e-05	5.009205e+00
1.580796889169567e-05	5.009268e+00
1.588876889169200e-05	5.009325e+00
1.596956889168832e-05	5.009377e+00
1.605036889168465e-05	5.009424e+00
1.613116889168098e-05	5.009466e+00
1.621196889167731e-05	5.009504e+00
1.629276889167364e-05	5.009538e+00
1.637356889166997e-05	5.009568e+00
1.645436889166629e-05	5.009594e+00
1.653516889166262e-05	5.009617e+00
1.661596889165895e-05	5.009636e+00
1.669676889165528e-05	5.009653e+00
1.677756889165161e-05	5.009666e+00
1.685836889164793e-05	5.009678e+00
1.693916889164426e-05	5.009686e+00
1.701996889164059e-05	5.009693e+00
1.710076889163692e-05	5.009698e+00
1.718156889163325e-05	5.009701e+00
1.726236889162958e-05	5.009702e+00
1.734316889162590e-05	5.009702e+00
1.742396889162223e-05	5.009701e+00
1.750476889161856e-05	5.009699e+00
1.758556889161489e-05	5.009696e+00
1.766636889161122e-05	5.009691e+00
1.774716889160755e-05	5.009687e+00
1.782796889160387e-05	5.009682e+00
1.790876889160020e-05	5.009676e+00
1.798956889159653e-05	5.009671e+00
1.807036889159286e-05	5.009665e+00
1.815116889158919e-05	5.009659e+00
1.823196889158551e-05	5.009654e+00
1.831276889158184e-05	5.009648e+00
1.839356889157817e-05	5.009643e+00
1.847436889157450e-05	5.009638e+00
1.855516889157083e-05	5.009634e+00
1.863596889156716e-05	5.009630e+00
1.871676889156348e-05	5.009626e+00
1.879756889155981e-05	5.009624e+00
1.887836889155614e-05	5.009622e+00
1.895916889155247e-05	5.009620e+00
1.903996889154880e-05	5.009619e+00
1.912076889154513e-05	5.009619e+00
1.920156889154145e-05	5.009620e+00
1.928236889153778e-05	5.009621e+00
1.936316889153411e-05	5.009623e+00
1.944396889153044e-05	5.009626e+00
1.952476889152677e-05	5.009630e+00
1.960556889152310e-05	5.009634e+00
1.968636889151942e-05	5.009639e+00
1.976716889151575e-05	5.009645e+00
1.984796889151208e-05	5.009652e+00
1.992876889150841e-05	5.009659e+00
2.000956889150474e-05	5.009667e+00
2.009036889150106e-05	5.009676e+00
2.017116889149739e-05	5.009686e+00
2.019999999999800e-05	5.009689e+00
