Record Length,700
Source,CH1
No.,Volt
1,0.400000
2,0.420000
3,0.460000
4,0.460000
5,0.500000
6,0.540000
7,0.560000
8,0.560000
9,0.600000
10,0.620000
11,0.620000
12,0.660000
13,0.680000
14,0.720000
15,0.740000
16,0.760000
17,0.800000
18,0.820000
19,0.840000
20,0.860000
21,0.880000
22,0.900000
23,0.920000
24,0.960000
25,0.980000
26,1.000000
27,1.040000
28,1.060000
29,1.080000
30,1.100000
31,1.220000
32,1.300000
33,1.200000
34,1.120000
35,1.040000
36,1.000000
37,0.940000
38,0.900000
39,0.880000
40,0.820000
41,0.800000
42,0.820000
43,0.800000
44,0.700000
45,0.640000
46,0.620000
47,0.620000
48,0.620000
49,0.580000
50,0.540000
51,0.520000
52,0.520000
53,0.440000
54,0.420000
55,0.420000
56,0.400000
57,0.400000
58,0.360000
59,0.340000
60,0.320000
61,0.300000
62,0.280000
63,0.240000
64,0.240000
65,0.200000
66,0.180000
67,0.160000
68,0.140000
69,0.100000
70,0.080000
71,0.040000
72,0.000000
73,-0.020000
74,-0.160000
75,-0.180000
76,-0.240000
77,-0.240000
78,-0.200000
79,-0.200000
80,-0.240000
81,-0.260000
82,-0.280000
83,-0.300000
84,-0.340000
85,-0.340000
86,-0.360000
87,-0.400000
88,-0.420000
89,-0.440000
90,-0.460000
91,-0.480000
92,-0.520000
93,-0.540000
94,-0.560000
95,-0.600000
96,-0.620000
97,-0.660000
98,-0.680000
99,-0.700000
100,-0.740000
101,-0.760000
102,-0.780000
103,-0.820000
104,-0.840000
105,-0.880000
106,-0.900000
107,-0.920000
108,-0.960000
109,-0.980000
110,-1.000000
111,-1.020000
112,-1.080000
113,-1.120000
114,-1.220000
115,-1.240000
116,-1.260000
117,-1.240000
118,-1.160000
119,-1.120000
120,-1.060000
121,-1.020000
122,-0.980000
123,-0.960000
124,-0.940000
125,-0.920000
126,-0.900000
127,-0.860000
128,-0.840000
129,-0.820000
130,-0.800000
131,-0.760000
132,-0.740000
133,-0.720000
134,-0.700000
135,-0.660000
136,-0.640000
137,-0.620000
138,-0.600000
139,-0.560000
140,-0.540000
141,-0.520000
142,-0.480000
143,-0.460000
144,-0.460000
145,-0.440000
146,-0.400000
147,-0.360000
148,-0.360000
149,-0.320000
150,-0.300000
151,-0.280000
152,-0.260000
153,-0.220000
154,-0.220000
155,-0.200000
156,-0.160000
157,-0.140000
158,-0.100000
159,-0.100000
160,-0.060000
161,-0.040000
162,-0.020000
163,0.020000
164,0.040000
165,0.060000
166,0.080000
167,0.100000
168,0.120000
169,0.140000
170,0.180000
171,0.180000
172,0.200000
173,0.240000
174,0.260000
175,0.280000
176,0.320000
177,0.340000
178,0.360000
179,0.380000
180,0.400000
181,0.440000
182,0.460000
183,0.480000
184,0.520000
185,0.520000
186,0.560000
187,0.580000
188,0.600000
189,0.620000
190,0.660000
191,0.680000
192,0.680000
193,0.720000
194,0.720000
195,0.760000
196,0.780000
197,0.820000
198,0.840000
199,0.860000
200,0.900000
201,0.900000
202,0.920000
203,0.940000
204,0.980000
205,1.000000
206,1.000000
207,1.020000
208,1.040000
209,1.080000
210,1.220000
211,1.280000
212,1.180000
213,1.080000
214,1.040000
215,0.980000
216,0.940000
217,0.900000
218,0.880000
219,0.800000
220,0.800000
221,0.820000
222,0.760000
223,0.680000
224,0.620000
225,0.600000
226,0.620000
227,0.620000
228,0.580000
229,0.540000
230,0.520000
231,0.500000
232,0.440000
233,0.420000
234,0.420000
235,0.400000
236,0.400000
237,0.360000
238,0.340000
239,0.320000
240,0.300000
241,0.280000
242,0.260000
243,0.220000
244,0.200000
245,0.160000
246,0.140000
247,0.140000
248,0.080000
249,0.080000
250,0.060000
251,0.000000
252,-0.040000
253,-0.140000
254,-0.180000
255,-0.240000
256,-0.240000
257,-0.200000
258,-0.200000
259,-0.240000
260,-0.240000
261,-0.260000
262,-0.280000
263,-0.300000
264,-0.340000
265,-0.360000
266,-0.380000
267,-0.400000
268,-0.440000
269,-0.460000
270,-0.480000
271,-0.520000
272,-0.540000
273,-0.560000
274,-0.600000
275,-0.620000
276,-0.640000
277,-0.680000
278,-0.700000
279,-0.740000
280,-0.760000
281,-0.800000
282,-0.820000
283,-0.840000
284,-0.880000
285,-0.900000
286,-0.940000
287,-0.960000
288,-0.980000
289,-1.020000
290,-1.020000
291,-1.080000
292,-1.140000
293,-1.220000
294,-1.260000
295,-1.240000
296,-1.220000
297,-1.160000
298,-1.100000
299,-1.060000
300,-1.020000
301,-0.980000
302,-0.960000
303,-0.920000
304,-0.900000
305,-0.880000
306,-0.860000
307,-0.840000
308,-0.820000
309,-0.780000
310,-0.760000
311,-0.720000
312,-0.720000
313,-0.680000
314,-0.660000
315,-0.640000
316,-0.620000
317,-0.600000
318,-0.560000
319,-0.540000
320,-0.520000
321,-0.500000
322,-0.460000
323,-0.440000
324,-0.420000
325,-0.400000
326,-0.360000
327,-0.360000
328,-0.300000
329,-0.300000
330,-0.280000
331,-0.260000
332,-0.220000
333,-0.200000
334,-0.180000
335,-0.160000
336,-0.140000
337,-0.100000
338,-0.080000
339,-0.060000
340,-0.040000
341,0.000000
342,0.020000
343,0.040000
344,0.060000
345,0.080000
346,0.100000
347,0.120000
348,0.140000
349,0.180000
350,0.200000
351,0.220000
352,0.240000
353,0.280000
354,0.300000
355,0.320000
356,0.340000
357,0.360000
358,0.380000
359,0.420000
360,0.440000
361,0.460000
362,0.500000
363,0.520000
364,0.540000
365,0.540000
366,0.580000
367,0.600000
368,0.620000
369,0.660000
370,0.680000
371,0.680000
372,0.720000
373,0.760000
374,0.760000
375,0.800000
376,0.820000
377,0.840000
378,0.860000
379,0.900000
380,0.900000
381,0.920000
382,0.960000
383,0.980000
384,1.020000
385,1.020000
386,1.040000
387,1.080000
388,1.160000
389,1.240000
390,1.280000
391,1.180000
392,1.080000
393,1.000000
394,0.980000
395,0.920000
396,0.900000
397,0.880000
398,0.800000
399,0.800000
400,0.840000
401,0.760000
402,0.660000
403,0.620000
404,0.620000
405,0.620000
406,0.620000
407,0.580000
408,0.540000
409,0.520000
410,0.520000
411,0.420000
412,0.420000
413,0.400000
414,0.400000
415,0.400000
416,0.340000
417,0.340000
418,0.320000
419,0.300000
420,0.280000
421,0.240000
422,0.240000
423,0.200000
424,0.180000
425,0.140000
426,0.120000
427,0.100000
428,0.060000
429,0.040000
430,-0.020000
431,-0.020000
432,-0.140000
433,-0.200000
434,-0.240000
435,-0.200000
436,-0.200000
437,-0.220000
438,-0.220000
439,-0.240000
440,-0.260000
441,-0.280000
442,-0.300000
443,-0.340000
444,-0.360000
445,-0.400000
446,-0.420000
447,-0.440000
448,-0.460000
449,-0.500000
450,-0.520000
451,-0.560000
452,-0.600000
453,-0.620000
454,-0.640000
455,-0.660000
456,-0.680000
457,-0.700000
458,-0.720000
459,-0.760000
460,-0.800000
461,-0.820000
462,-0.860000
463,-0.880000
464,-0.900000
465,-0.940000
466,-0.960000
467,-0.980000
468,-1.020000
469,-1.040000
470,-1.080000
471,-1.160000
472,-1.220000
473,-1.240000
474,-1.260000
475,-1.200000
476,-1.160000
477,-1.100000
478,-1.040000
479,-1.020000
480,-0.980000
481,-0.940000
482,-0.920000
483,-0.920000
484,-0.900000
485,-0.840000
486,-0.840000
487,-0.800000
488,-0.800000
489,-0.760000
490,-0.720000
491,-0.700000
492,-0.680000
493,-0.660000
494,-0.640000
495,-0.600000
496,-0.580000
497,-0.560000
498,-0.520000
499,-0.500000
500,-0.500000
501,-0.460000
502,-0.440000
503,-0.420000
504,-0.400000
505,-0.360000
506,-0.340000
507,-0.320000
508,-0.300000
509,-0.260000
510,-0.240000
511,-0.220000
512,-0.200000
513,-0.180000
514,-0.160000
515,-0.120000
516,-0.120000
517,-0.080000
518,-0.060000
519,-0.040000
520,-0.020000
521,0.020000
522,0.040000
523,0.060000
524,0.080000
525,0.100000
526,0.140000
527,0.160000
528,0.180000
529,0.200000
530,0.220000
531,0.260000
532,0.280000
533,0.300000
534,0.320000
535,0.340000
536,0.380000
537,0.400000
538,0.420000
539,0.420000
540,0.440000
541,0.440000
542,0.520000
543,0.500000
544,0.560000
545,0.580000
546,0.600000
547,0.620000
548,0.660000
549,0.680000
550,0.700000
551,0.720000
552,0.740000
553,0.780000
554,0.800000
555,0.820000
556,0.840000
557,0.880000
558,0.900000
559,0.920000
560,0.920000
561,0.960000
562,0.980000
563,1.020000
564,1.040000
565,1.060000
566,1.080000
567,1.160000
568,1.260000
569,1.240000
570,1.160000
571,1.060000
572,1.000000
573,0.960000
574,0.920000
575,0.900000
576,0.860000
577,0.800000
578,0.800000
579,0.820000
580,0.740000
581,0.660000
582,0.620000
583,0.620000
584,0.620000
585,0.600000
586,0.580000
587,0.540000
588,0.500000
589,0.500000
590,0.440000
591,0.420000
592,0.420000
593,0.400000
594,0.400000
595,0.360000
596,0.340000
597,0.320000
598,0.320000
599,0.280000
600,0.240000
601,0.220000
602,0.180000
603,0.160000
604,0.140000
605,0.120000
606,0.100000
607,0.060000
608,0.040000
609,-0.020000
610,-0.020000
611,-0.140000
612,-0.180000
613,-0.260000
614,-0.200000
615,-0.200000
616,-0.240000
617,-0.240000
618,-0.240000
619,-0.280000
620,-0.300000
621,-0.320000
622,-0.340000
623,-0.380000
624,-0.400000
625,-0.420000
626,-0.440000
627,-0.480000
628,-0.500000
629,-0.520000
630,-0.560000
631,-0.580000
632,-0.600000
633,-0.640000
634,-0.660000
635,-0.700000
636,-0.720000
637,-0.740000
638,-0.780000
639,-0.800000
640,-0.840000
641,-0.840000
642,-0.880000
643,-0.900000
644,-0.940000
645,-0.960000
646,-1.000000
647,-1.020000
648,-1.040000
649,-1.100000
650,-1.160000
651,-1.240000
652,-1.260000
653,-1.240000
654,-1.200000
655,-1.140000
656,-1.080000
657,-1.040000
658,-1.040000
659,-0.980000
660,-0.960000
661,-0.920000
662,-0.920000
663,-0.880000
664,-0.860000
665,-0.840000
666,-0.800000
667,-0.780000
668,-0.760000
669,-0.740000
670,-0.700000
671,-0.680000
672,-0.660000
673,-0.640000
674,-0.600000
675,-0.580000
676,-0.560000
677,-0.540000
678,-0.520000
679,-0.500000
680,-0.460000
681,-0.440000
682,-0.420000
683,-0.380000
684,-0.360000
685,-0.340000
686,-0.320000
687,-0.300000
688,-0.260000
689,-0.240000
690,-0.220000
691,-0.200000
692,-0.160000
693,-0.160000
694,-0.120000
695,-0.100000
696,-0.080000
