time	V(n055)
3.992073107935895e-03	5.380633e+00
3.992168488874320e-03	5.428219e+00
3.992298283805137e-03	5.489326e+00
3.992474573686386e-03	5.565773e+00
3.992749319619140e-03	5.672517e+00
3.993069328626780e-03	5.779053e+00
3.993569328626781e-03	5.919779e+00
3.993777539820553e-03	5.969686e+00
3.993943585067064e-03	6.004433e+00
3.994014426542222e-03	6.018208e+00
3.994084425132674e-03	6.031061e+00
3.994173851912045e-03	6.046737e+00
3.994261938054966e-03	6.061610e+00
3.994266232400026e-03	6.062315e+00
3.994274821090160e-03	6.063699e+00
3.994291998470428e-03	6.066445e+00
3.994314757452086e-03	6.070035e+00
3.994353735193565e-03	6.076073e+00
3.994394195638712e-03	6.082199e+00
3.994438997333746e-03	6.088781e+00
3.994509097482710e-03	6.098711e+00
3.994584722784023e-03	6.108937e+00
3.994683866672913e-03	6.121663e+00
3.994755726597618e-03	6.130441e+00
3.994802131042433e-03	6.135877e+00
3.994826104562491e-03	6.138605e+00
3.994849498969541e-03	6.141212e+00
3.994874574566792e-03	6.143955e+00
3.994903867631364e-03	6.147098e+00
3.994934050238388e-03	6.150273e+00
3.994957762023049e-03	6.152721e+00
3.994976117627280e-03	6.154587e+00
3.994987586902671e-03	6.155738e+00
3.994999550230888e-03	6.156927e+00
3.995010425590473e-03	6.157997e+00
3.995032176309657e-03	6.160105e+00
3.995063963895415e-03	6.163134e+00
3.995089871543803e-03	6.165556e+00
3.995106491948688e-03	6.167083e+00
3.995122664678274e-03	6.168550e+00
3.995130405742633e-03	6.169244e+00
3.995142018996325e-03	6.170277e+00
3.995150018024932e-03	6.170983e+00
3.995159597864520e-03	6.171822e+00
3.995168859642212e-03	6.172627e+00
3.995179548665725e-03	6.173548e+00
3.995194694746101e-03	6.174839e+00
3.995210953086067e-03	6.176208e+00
3.995230720308676e-03	6.177843e+00
3.995262474749670e-03	6.180415e+00
3.995294582554584e-03	6.182944e+00
3.995342124549411e-03	6.186530e+00
3.995429690717228e-03	6.192734e+00
3.995541684352316e-03	6.199961e+00
3.995692418542154e-03	6.208412e+00
3.995896310713329e-03	6.217586e+00
3.996199862534328e-03	6.227230e+00
3.996528192270046e-03	6.232345e+00
3.997028192270047e-03	6.231408e+00
3.997491727821489e-03	6.222562e+00
3.997991727821490e-03	6.204731e+00
3.998491727821490e-03	6.179764e+00
3.998991727821491e-03	6.148498e+00
3.999491727821491e-03	6.111785e+00
3.999991727821492e-03	6.070935e+00
4.000200000000009e-03	6.052711e+00
4.000319750865317e-03	6.041805e+00
4.000376539417913e-03	6.036538e+00
4.000432555995123e-03	6.031287e+00
4.000470602993342e-03	6.027696e+00
4.000499979088010e-03	6.024908e+00
4.000527974569373e-03	6.022239e+00
4.000553742246005e-03	6.019771e+00
4.000594012772044e-03	6.015895e+00
4.000643725726519e-03	6.011081e+00
4.000696603742068e-03	6.005922e+00
4.000772501054933e-03	5.998448e+00
4.000871466252026e-03	5.988587e+00
4.001012571001536e-03	5.974292e+00
4.001238995634412e-03	5.950795e+00
4.001626163416025e-03	5.909320e+00
4.002126163416025e-03	5.853807e+00
4.002626163416026e-03	5.796268e+00
4.003126163416026e-03	5.736864e+00
4.003626163416027e-03	5.675874e+00
4.004126163416027e-03	5.613542e+00
4.004626163416028e-03	5.550088e+00
4.005126163416028e-03	5.485708e+00
4.005626163416029e-03	5.420586e+00
4.006126163416029e-03	5.354904e+00
4.006626163416030e-03	5.288865e+00
4.007126163416030e-03	5.222664e+00
4.007352161013250e-03	5.192718e+00
4.007516405945294e-03	5.170942e+00
4.007676326703152e-03	5.149730e+00
4.007678220694449e-03	5.149478e+00
4.007682008677044e-03	5.148976e+00
4.007689584642246e-03	5.147971e+00
