time	V(n053)
3.205148901336441e-03	5.064023e+00
3.205298840771448e-03	5.063605e+00
3.205459210117875e-03	5.063137e+00
3.205691093882551e-03	5.062427e+00
3.205917621054752e-03	5.061699e+00
3.206159315351093e-03	5.060884e+00
3.206359886392729e-03	5.060185e+00
3.206383193510007e-03	5.060102e+00
3.206429807744549e-03	5.059933e+00
3.206523036213632e-03	5.059590e+00
3.206653208113641e-03	5.059101e+00
3.206898629413632e-03	5.058152e+00
3.207158116581940e-03	5.057114e+00
3.207409756605856e-03	5.056072e+00
3.207640251446292e-03	5.055089e+00
3.207798489441457e-03	5.054399e+00
3.207899887927135e-03	5.053948e+00
3.207975037930397e-03	5.053610e+00
3.208034219679801e-03	5.053342e+00
3.208097141806240e-03	5.053055e+00
3.208159350002224e-03	5.052769e+00
3.208254131157370e-03	5.052329e+00
3.208425794377037e-03	5.051518e+00
3.208698848567962e-03	5.050200e+00
3.209086060944694e-03	5.048284e+00
3.209276784415363e-03	5.047319e+00
3.209436132824733e-03	5.046498e+00
3.209523591311811e-03	5.046043e+00
3.209622752803537e-03	5.045522e+00
3.209715556742682e-03	5.045030e+00
3.209870848514457e-03	5.044199e+00
3.210045404213130e-03	5.043253e+00
3.210322786486253e-03	5.041723e+00
3.210750478785981e-03	5.039309e+00
3.211250478785982e-03	5.036412e+00
3.211750478785982e-03	5.033434e+00
3.212250478785983e-03	5.030377e+00
3.212750478785983e-03	5.027246e+00
3.213250478785984e-03	5.024044e+00
3.213750478785984e-03	5.020776e+00
3.214250478785985e-03	5.017445e+00
3.214750478785985e-03	5.014061e+00
3.214993492652862e-03	5.012395e+00
3.215225354043033e-03	5.010791e+00
3.215413241816553e-03	5.009482e+00
3.215603536408554e-03	5.008146e+00
3.215984125592569e-03	5.005450e+00
3.216484125592570e-03	5.001887e+00
3.216853752368146e-03	4.999453e+00
3.217189430622408e-03	4.997822e+00
3.217340283700978e-03	4.997701e+00
3.217566480498910e-03	4.998666e+00
3.217718429554262e-03	5.000149e+00
3.217935220476614e-03	5.003484e+00
3.218180642708887e-03	5.008202e+00
3.218450614392993e-03	5.013818e+00
3.218808850666388e-03	5.020984e+00
3.219201687774287e-03	5.028009e+00
3.219701687774287e-03	5.035882e+00
3.219963103067672e-03	5.039555e+00
3.220128283033585e-03	5.041675e+00
3.220222723168811e-03	5.042821e+00
3.220332158921355e-03	5.044096e+00
3.220430886993281e-03	5.045201e+00
3.220589835455104e-03	5.046898e+00
3.220763697242487e-03	5.048643e+00
3.221026784927222e-03	5.051079e+00
3.221329869719874e-03	5.053656e+00
3.221514218566451e-03	5.055091e+00
3.221683001904119e-03	5.056305e+00
3.221826496836264e-03	5.057274e+00
3.221960957035933e-03	5.058118e+00
3.222229877435270e-03	5.059647e+00
3.222635959989686e-03	5.061701e+00
3.222872422455864e-03	5.062751e+00
3.223058094532646e-03	5.063477e+00
3.223211019771383e-03	5.064029e+00
3.223229881661890e-03	5.064094e+00
3.223267605442892e-03	5.064217e+00
3.223343053004896e-03	5.064454e+00
3.223487875132602e-03	5.064873e+00
3.223777087156765e-03	5.065612e+00
3.224023205163046e-03	5.066146e+00
3.224245489029290e-03	5.066540e+00
3.224456571809101e-03	5.066840e+00
3.224669705801306e-03	5.067088e+00
3.224695576763581e-03	5.067113e+00
3.224747318688131e-03	5.067157e+00
3.224850802537246e-03	5.067230e+00
3.225048885551654e-03	5.067331e+00
3.225294146732435e-03	5.067393e+00
3.225515484161071e-03	5.067386e+00
3.225757474046201e-03	5.067309e+00
3.225992072302897e-03	5.067177e+00
3.226125116010115e-03	5.067074e+00
3.226248960586486e-03	5.066959e+00
3.226323374569004e-03	5.066882e+00
